"","customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"6592","5832-XKAES",2,"Yes","Month-to-month","Yes","Credit card (automatic)",69.8,134.7,"Yes","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","No"
"6593","3205-MXZRA",26,"Yes","One year","No","Credit card (automatic)",59.45,1507,"No","Male",0,"No","No","No","DSL","No","No","No","Yes","Yes","No"
"6594","4701-AHWMW",55,"No","Month-to-month","Yes","Bank transfer (automatic)",54.55,2978.3,"Yes","Male",0,"Yes","No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes"
"6595","8317-BVKSO",14,"Yes","Month-to-month","Yes","Electronic check",20.05,299.3,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6596","5702-KVQRD",71,"Yes","Two year","Yes","Electronic check",82.55,5832.65,"No","Male",0,"Yes","No","No","DSL","Yes","No","Yes","Yes","Yes","Yes"
"6597","0083-PIVIK",64,"Yes","One year","No","Electronic check",81.25,5567.55,"No","Male",0,"No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No"
"6598","9210-IAHGH",7,"Yes","Month-to-month","Yes","Credit card (automatic)",70.75,450.8,"Yes","Female",0,"No","No","No","DSL","No","No","No","Yes","Yes","Yes"
"6599","6169-PGNCD",57,"Yes","Two year","Yes","Credit card (automatic)",74.3,4166.35,"No","Female",0,"No","No","No","DSL","Yes","Yes","Yes","Yes","Yes","No"
"6600","0023-XUOPT",13,"Yes","Month-to-month","No","Electronic check",94.1,1215.6,"Yes","Female",0,"Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","No"
"6601","4592-IWTJI",3,"No","Month-to-month","No","Credit card (automatic)",29.7,91.7,"Yes","Female",0,"Yes","Yes","No phone service","DSL","Yes","No","No","No","No","No"
"6602","4909-JOUPP",72,"Yes","Two year","No","Credit card (automatic)",109.7,7898.45,"No","Male",1,"Yes","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6603","4657-FWVFY",40,"Yes","Month-to-month","Yes","Credit card (automatic)",96.35,3915.4,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No"
"6604","2257-BOVXD",14,"Yes","Month-to-month","Yes","Credit card (automatic)",66.6,979.5,"No","Male",0,"Yes","No","Yes","DSL","No","No","No","Yes","Yes","No"
"6605","7729-JTEEC",2,"Yes","Month-to-month","Yes","Electronic check",44.5,90.05,"No","Male",0,"Yes","Yes","No","DSL","No","No","No","No","No","No"
"6606","7632-MNYOY",66,"Yes","One year","No","Credit card (automatic)",110.9,7432.05,"Yes","Male",1,"No","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6607","6518-LGAOV",38,"Yes","Month-to-month","Yes","Electronic check",105,4026.4,"Yes","Female",0,"Yes","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes"
"6608","7242-QZLXF",1,"No","Month-to-month","Yes","Electronic check",25.3,25.3,"Yes","Male",0,"No","Yes","No phone service","DSL","No","No","No","No","No","No"
"6609","4576-CSAJH",22,"Yes","One year","Yes","Credit card (automatic)",55.15,1193.05,"Yes","Male",0,"No","No","No","DSL","No","Yes","No","Yes","No","No"
"6610","1000-AJSLD",1,"Yes","Month-to-month","Yes","Mailed check",20.1,20.1,"Yes","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6611","9696-RMYBA",5,"Yes","Month-to-month","Yes","Mailed check",80.1,398.55,"No","Male",0,"No","No","No","Fiber optic","No","No","No","No","Yes","No"
"6612","8690-UPCZI",29,"Yes","One year","No","Bank transfer (automatic)",69.05,1958.45,"No","Male",0,"Yes","Yes","Yes","DSL","Yes","No","No","Yes","Yes","No"
"6613","1062-LHZOD",1,"Yes","Month-to-month","Yes","Mailed check",69.9,69.9,"Yes","Male",0,"Yes","Yes","No","Fiber optic","No","No","No","No","No","No"
"6614","9770-LXDBK",3,"Yes","Month-to-month","No","Mailed check",20.4,63.15,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6615","4086-WITJG",71,"Yes","Two year","No","Credit card (automatic)",19.7,1301.1,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6616","8344-WFMFH",9,"Yes","Month-to-month","Yes","Electronic check",50.1,484.05,"No","Male",0,"No","Yes","No","DSL","No","Yes","No","No","No","No"
"6617","9600-NAXZN",43,"Yes","Month-to-month","Yes","Electronic check",101.4,4528,"Yes","Male",0,"No","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"6618","8822-KNBHV",48,"Yes","One year","Yes","Credit card (automatic)",83.45,3887.85,"No","Female",0,"No","No","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes"
"6619","8404-FYDIB",26,"Yes","Month-to-month","Yes","Credit card (automatic)",86.65,2208.75,"No","Male",0,"No","No","Yes","Fiber optic","Yes","Yes","No","No","No","No"
"6620","2791-SFVEW",9,"Yes","Month-to-month","No","Bank transfer (automatic)",20.15,238.15,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6621","6457-USBER",1,"Yes","Month-to-month","Yes","Electronic check",80.8,80.8,"Yes","Male",0,"No","No","No","Fiber optic","No","No","No","No","No","Yes"
"6622","6762-NSODU",46,"Yes","Two year","No","Credit card (automatic)",19.4,958.15,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6623","4662-EKDPQ",2,"Yes","Month-to-month","No","Bank transfer (automatic)",62.05,118.3,"Yes","Male",0,"No","No","Yes","DSL","No","No","No","No","No","Yes"
"6624","9248-OJYKK",1,"Yes","Month-to-month","Yes","Electronic check",76.45,76.45,"Yes","Male",1,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"6625","9888-ZCUMM",64,"No","Two year","Yes","Bank transfer (automatic)",60.05,3845.45,"No","Male",0,"Yes","Yes","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes"
"6626","3398-FSHON",12,"Yes","Month-to-month","Yes","Electronic check",91.3,1094.5,"Yes","Female",1,"No","No","Yes","Fiber optic","No","Yes","No","No","Yes","No"
"6627","3319-DWOEP",6,"Yes","Month-to-month","Yes","Electronic check",95.75,573.75,"Yes","Male",1,"Yes","No","No","Fiber optic","No","No","Yes","No","Yes","Yes"
"6628","1074-WVEVG",59,"Yes","One year","No","Mailed check",20.35,1267,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6629","9979-RGMZT",7,"Yes","One year","Yes","Mailed check",94.05,633.45,"No","Female",0,"No","No","No","Fiber optic","No","Yes","No","No","Yes","Yes"
"6630","6437-UDQJM",72,"Yes","Two year","Yes","Credit card (automatic)",84.1,6129.65,"No","Female",1,"Yes","No","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes"
"6631","1226-IENZN",16,"Yes","Month-to-month","Yes","Electronic check",78.75,1218.25,"No","Male",1,"No","No","No","Fiber optic","No","No","No","No","No","Yes"
"6632","2108-GLPQB",25,"Yes","Month-to-month","No","Credit card (automatic)",55.55,1405.3,"No","Male",0,"Yes","No","Yes","DSL","No","No","Yes","No","No","No"
"6633","9259-PACGQ",34,"Yes","Month-to-month","No","Electronic check",62.65,2274.9,"Yes","Female",0,"Yes","No","Yes","DSL","Yes","Yes","No","Yes","No","No"
"6634","4415-IJZTP",1,"Yes","Month-to-month","Yes","Electronic check",74.5,74.5,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"6635","1465-VINDH",10,"Yes","Month-to-month","Yes","Credit card (automatic)",102.1,1068.85,"Yes","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"6636","5474-LAMUQ",24,"Yes","One year","No","Mailed check",20.1,533.9,"No","Male",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6637","3468-DRVQJ",10,"Yes","One year","No","Electronic check",70.3,676.15,"No","Female",0,"Yes","Yes","Yes","DSL","Yes","Yes","No","No","Yes","No"
"6638","1122-YJBCS",69,"Yes","One year","Yes","Credit card (automatic)",53.65,3804.4,"No","Male",0,"Yes","No","No","DSL","Yes","Yes","No","No","No","No"
"6639","4990-ALDGW",57,"Yes","Two year","No","Mailed check",20.75,1118.8,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6640","4816-OKWNX",50,"Yes","One year","Yes","Bank transfer (automatic)",103.4,5236.4,"No","Male",0,"Yes","Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6641","3315-IKYZQ",28,"No","One year","No","Mailed check",50.8,1386.8,"No","Male",0,"Yes","Yes","No phone service","DSL","Yes","No","Yes","Yes","Yes","No"
"6642","2810-FTLEM",16,"Yes","Month-to-month","Yes","Electronic check",50.15,762.25,"Yes","Female",0,"No","No","No","DSL","Yes","No","No","No","No","No"
"6643","4747-LCAQL",25,"Yes","Month-to-month","Yes","Mailed check",79,1902,"No","Male",0,"No","No","No","DSL","Yes","Yes","No","Yes","Yes","Yes"
"6644","3411-WLRSQ",3,"Yes","Month-to-month","Yes","Bank transfer (automatic)",74.6,239.05,"No","Female",1,"Yes","No","No","Fiber optic","No","Yes","No","No","No","No"
"6645","0898-XCGTF",61,"Yes","One year","Yes","Bank transfer (automatic)",96.5,5673.7,"No","Male",0,"Yes","No","Yes","Fiber optic","No","No","No","No","Yes","Yes"
"6646","8006-PYCSW",2,"Yes","Month-to-month","No","Mailed check",20.1,39.8,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6647","8249-THVEC",51,"Yes","One year","No","Mailed check",19.4,997.75,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6648","8722-PRFDV",71,"Yes","Two year","No","Credit card (automatic)",77.55,5574.35,"No","Female",0,"Yes","Yes","No","DSL","Yes","No","Yes","No","Yes","Yes"
"6649","2164-SOQXL",20,"Yes","Month-to-month","No","Mailed check",20.05,406.05,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6650","4020-KIUDI",6,"Yes","Month-to-month","No","Credit card (automatic)",19.85,138.85,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6651","5850-BDWCY",6,"Yes","Month-to-month","No","Mailed check",20.2,123.65,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6652","2038-YSEZE",29,"Yes","Month-to-month","No","Mailed check",67.45,1801.1,"No","Female",0,"No","No","Yes","DSL","Yes","Yes","No","Yes","No","No"
"6653","0827-ITJPH",36,"Yes","Two year","Yes","Credit card (automatic)",18.55,689,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6654","8799-OXZMD",28,"No","Month-to-month","Yes","Mailed check",29.75,790.7,"No","Female",0,"No","No","No phone service","DSL","No","No","Yes","No","No","No"
"6655","1925-TIBLE",7,"Yes","Month-to-month","Yes","Electronic check",86.5,582.5,"Yes","Female",0,"Yes","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"6656","1705-GUHPV",63,"Yes","Two year","No","Mailed check",24.2,1618.2,"No","Female",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6657","4779-ZGICK",48,"Yes","Two year","No","Mailed check",23.55,1173.35,"No","Male",0,"Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6658","0048-PIHNL",49,"Yes","One year","No","Bank transfer (automatic)",20.45,900.9,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6659","0818-OCPZO",27,"Yes","Month-to-month","Yes","Electronic check",81.45,2122.05,"Yes","Male",1,"No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"6660","3967-KXAPS",72,"Yes","Two year","No","Credit card (automatic)",92.3,6719.9,"No","Male",0,"Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"6661","1447-GIQMR",1,"Yes","Month-to-month","Yes","Electronic check",69.15,69.15,"Yes","Male",0,"Yes","No","No","Fiber optic","No","No","No","No","No","No"
"6662","3704-IEAXF",72,"No","Two year","No","Credit card (automatic)",53.65,3784,"No","Female",0,"Yes","Yes","No phone service","DSL","No","Yes","No","Yes","Yes","Yes"
"6663","6810-VCAEX",47,"No","One year","No","Credit card (automatic)",39.65,1798.65,"No","Female",0,"No","No","No phone service","DSL","Yes","Yes","No","Yes","No","No"
"6664","0674-EYYZV",1,"Yes","Month-to-month","Yes","Electronic check",54.65,54.65,"No","Female",0,"No","No","No","DSL","No","No","No","No","Yes","No"
"6665","4480-MBMLB",36,"Yes","One year","Yes","Bank transfer (automatic)",104.8,3886.45,"No","Female",0,"No","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"6666","1395-OFUWC",43,"No","Month-to-month","No","Credit card (automatic)",29.3,1224.05,"No","Male",0,"Yes","Yes","No phone service","DSL","No","Yes","No","No","No","No"
"6667","0822-QGCXA",27,"Yes","Month-to-month","No","Electronic check",83.85,2310.2,"No","Female",1,"Yes","No","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"6668","0872-NXJYS",9,"Yes","Month-to-month","Yes","Electronic check",79.55,723.4,"Yes","Female",0,"No","No","No","Fiber optic","No","No","No","No","No","Yes"
"6669","2832-KJCRD",38,"Yes","Month-to-month","Yes","Electronic check",103.65,3988.5,"No","Female",0,"No","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes"
"6670","3588-WSTTJ",35,"Yes","Month-to-month","Yes","Electronic check",99.05,3554.6,"No","Female",1,"No","No","Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"6671","4075-WKNIU",0,"Yes","Two year","No","Mailed check",73.35,NA,"No","Female",0,"Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No"
"6672","5090-EMGTC",59,"Yes","Two year","Yes","Mailed check",100.05,6034.85,"No","Female",0,"Yes","No","No","Fiber optic","No","Yes","No","Yes","Yes","Yes"
"6673","2346-CZYIL",27,"Yes","Two year","No","Credit card (automatic)",20.35,531.6,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6674","3798-EPWRR",2,"Yes","Month-to-month","No","Electronic check",43.95,85.1,"No","Female",1,"No","No","No","DSL","No","No","No","No","No","No"
"6675","6258-NGCNG",7,"Yes","Month-to-month","No","Mailed check",23.5,173,"No","Male",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6676","4186-ZBUEW",36,"Yes","One year","Yes","Mailed check",70.7,2511.95,"No","Female",0,"No","No","Yes","DSL","No","Yes","No","Yes","No","Yes"
"6677","5274-XHAKY",41,"Yes","Month-to-month","Yes","Bank transfer (automatic)",94.3,3893.6,"No","Female",0,"Yes","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No"
"6678","1442-BQPVU",13,"No","Month-to-month","No","Electronic check",29.15,357.15,"No","Female",0,"No","No","No phone service","DSL","No","Yes","No","No","No","No"
"6679","3978-YNKDD",19,"Yes","Two year","No","Credit card (automatic)",20.85,467.5,"No","Male",0,"No","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6680","4940-KHCWD",60,"No","Two year","No","Bank transfer (automatic)",37.7,2288.7,"No","Female",0,"Yes","No","No phone service","DSL","Yes","Yes","No","Yes","No","No"
"6681","9412-ARGBX",48,"Yes","Two year","Yes","Mailed check",95.5,4627.85,"Yes","Female",0,"No","Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","No"
"6682","1389-CXMLU",3,"Yes","Month-to-month","No","Electronic check",91.05,289.1,"Yes","Male",1,"No","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"6683","9589-ABEPT",69,"Yes","Two year","Yes","Mailed check",92.45,6460.55,"No","Male",0,"Yes","No","Yes","Fiber optic","No","Yes","No","Yes","Yes","No"
"6684","9388-ZEYVT",43,"No","One year","No","Electronic check",44.15,1931.3,"No","Male",0,"No","No","No phone service","DSL","No","No","Yes","Yes","No","Yes"
"6685","0305-SQECB",11,"No","One year","Yes","Mailed check",36.05,402.6,"No","Female",0,"No","Yes","No phone service","DSL","Yes","No","No","Yes","No","No"
"6686","7605-SNLQG",45,"Yes","Month-to-month","Yes","Credit card (automatic)",50.25,2221.55,"No","Female",0,"Yes","No","No","DSL","No","No","Yes","No","No","No"
"6687","4670-TABXH",72,"Yes","Two year","Yes","Credit card (automatic)",109.75,7758.9,"No","Male",0,"Yes","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6688","5561-NWEVX",2,"Yes","Month-to-month","No","Electronic check",79.2,172.85,"Yes","Female",1,"Yes","No","Yes","Fiber optic","No","No","Yes","No","No","No"
"6689","0064-SUDOG",12,"Yes","Two year","No","Bank transfer (automatic)",20.3,224.5,"No","Female",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6690","8561-NMTBD",67,"Yes","One year","Yes","Credit card (automatic)",112.35,7388.45,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6691","5161-XEUVX",37,"Yes","Two year","No","Mailed check",94.3,3460.95,"No","Male",0,"Yes","No","Yes","Fiber optic","No","No","Yes","Yes","Yes","No"
"6692","8292-FRFZQ",39,"No","One year","No","Bank transfer (automatic)",41.15,1700.9,"No","Female",0,"No","No","No phone service","DSL","Yes","Yes","No","Yes","No","No"
"6693","8591-NXRCV",41,"Yes","Month-to-month","Yes","Bank transfer (automatic)",74.65,3090.65,"No","Female",0,"No","No","Yes","DSL","Yes","No","Yes","Yes","No","Yes"
"6694","7895-VONWT",25,"No","Month-to-month","Yes","Electronic check",48.25,1293.8,"No","Female",0,"No","No","No phone service","DSL","No","No","Yes","No","Yes","Yes"
"6695","4526-RMTLL",8,"Yes","Two year","Yes","Credit card (automatic)",76.15,645.8,"No","Male",0,"Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","No","Yes"
"6696","6253-GNHWH",71,"Yes","Two year","No","Mailed check",71.1,5224.95,"No","Female",0,"Yes","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No"
"6697","4566-NECEV",5,"Yes","Month-to-month","No","Electronic check",96.55,500.1,"No","Male",0,"No","No","Yes","Fiber optic","No","Yes","Yes","No","No","Yes"
"6698","8080-POTJR",30,"Yes","One year","Yes","Credit card (automatic)",79.3,2427.1,"No","Female",0,"No","No","Yes","DSL","Yes","No","Yes","No","Yes","Yes"
"6699","6906-MPARY",40,"Yes","One year","Yes","Credit card (automatic)",89.6,3488.15,"No","Male",0,"No","No","No","Fiber optic","No","Yes","No","Yes","No","Yes"
"6700","3662-FXJFO",54,"Yes","Two year","Yes","Mailed check",20.5,1035.7,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6701","8107-RZLNV",72,"Yes","Two year","Yes","Bank transfer (automatic)",106.3,7565.35,"No","Male",0,"Yes","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"6702","0516-OOHAR",28,"Yes","One year","No","Bank transfer (automatic)",100.35,2799,"No","Male",0,"Yes","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"6703","2027-CWDNU",18,"Yes","Month-to-month","Yes","Electronic check",85.6,1601.5,"No","Male",0,"Yes","Yes","No","Fiber optic","No","No","No","Yes","No","Yes"
"6704","2737-WFVYW",2,"No","Month-to-month","Yes","Electronic check",45.25,85.5,"Yes","Female",0,"No","No","No phone service","DSL","No","No","No","No","Yes","Yes"
"6705","9912-OMZDS",59,"Yes","One year","Yes","Electronic check",106.15,6256.2,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"6706","3733-ZEECP",22,"Yes","Month-to-month","Yes","Electronic check",51.1,1232.9,"No","Male",0,"Yes","Yes","No","DSL","No","No","No","Yes","No","No"
"6707","7878-RTCZG",1,"Yes","Month-to-month","No","Mailed check",19.9,19.9,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6708","2452-MRMZF",72,"Yes","Two year","Yes","Credit card (automatic)",25.7,1937.4,"No","Female",1,"Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6709","2272-QAGFO",14,"Yes","Month-to-month","Yes","Electronic check",74.3,1096.25,"Yes","Female",1,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"6710","7103-IPXPJ",50,"Yes","One year","No","Electronic check",99.4,5059.75,"No","Male",0,"Yes","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"6711","4342-HFXWS",48,"Yes","One year","No","Bank transfer (automatic)",69.7,3023.65,"No","Female",0,"Yes","Yes","No","DSL","Yes","No","Yes","Yes","Yes","No"
"6712","3545-CNWRG",49,"Yes","Month-to-month","Yes","Electronic check",98.35,4889.2,"No","Female",0,"Yes","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"6713","1785-BPHTP",28,"Yes","Month-to-month","No","Electronic check",85.45,2289.9,"No","Male",0,"Yes","Yes","No","Fiber optic","No","No","Yes","No","Yes","No"
"6714","4989-LIXVT",68,"Yes","Month-to-month","Yes","Electronic check",95.9,6503.2,"No","Male",1,"No","No","Yes","Fiber optic","No","Yes","Yes","No","No","Yes"
"6715","7315-WYOAW",13,"Yes","Month-to-month","No","Electronic check",100.75,1313.25,"No","Male",0,"No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"6716","1173-XZPYF",11,"Yes","Month-to-month","Yes","Electronic check",89.2,990.3,"No","Female",0,"No","No","Yes","Fiber optic","No","No","Yes","No","Yes","No"
"6717","9850-OWRHQ",3,"Yes","Month-to-month","Yes","Credit card (automatic)",74.1,228,"Yes","Female",0,"Yes","No","Yes","Fiber optic","No","No","No","No","No","No"
"6718","3768-NLUBH",57,"Yes","Month-to-month","No","Electronic check",100.6,5746.15,"Yes","Male",1,"Yes","No","Yes","Fiber optic","No","No","Yes","No","Yes","Yes"
"6719","8676-TRMJS",3,"Yes","Month-to-month","No","Mailed check",75,209.1,"Yes","Male",0,"No","No","Yes","Fiber optic","No","No","No","No","No","No"
"6720","2509-TFPJU",72,"Yes","Two year","No","Credit card (automatic)",25.75,1864.2,"No","Male",0,"Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6721","9530-GRMJG",70,"Yes","Two year","Yes","Electronic check",84.1,5979.7,"No","Male",0,"Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"6722","6898-RBTLU",49,"Yes","Two year","No","Bank transfer (automatic)",79.3,3902.45,"No","Female",0,"Yes","Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes"
"6723","5481-NTDOH",67,"Yes","One year","Yes","Credit card (automatic)",107.05,7142.5,"No","Female",1,"Yes","No","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes"
"6724","2068-WWXQZ",46,"Yes","Two year","No","Bank transfer (automatic)",20.05,902,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6725","7359-SSBJK",64,"Yes","Two year","Yes","Credit card (automatic)",70.2,4481,"Yes","Female",1,"No","No","No","DSL","Yes","Yes","No","Yes","Yes","No"
"6726","2061-VVFST",37,"Yes","Month-to-month","No","Bank transfer (automatic)",19.5,805.2,"No","Female",0,"Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6727","0685-MLYYM",2,"Yes","Month-to-month","No","Electronic check",70.75,154.85,"Yes","Female",1,"No","No","No","Fiber optic","No","No","No","No","No","No"
"6728","0749-IRGQE",13,"No","Month-to-month","No","Electronic check",45.3,528.45,"No","Female",1,"Yes","No","No phone service","DSL","No","No","No","No","Yes","Yes"
"6729","2380-DAMQP",72,"Yes","Two year","No","Electronic check",115.15,8349.7,"No","Female",0,"Yes","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"6730","2256-YLYLP",68,"Yes","Two year","Yes","Bank transfer (automatic)",72.95,4953.25,"No","Male",0,"Yes","Yes","No","DSL","No","No","Yes","Yes","Yes","Yes"
"6731","1272-ILHFG",15,"Yes","One year","No","Mailed check",19.65,332.65,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6732","0164-XAIRP",24,"Yes","Two year","Yes","Bank transfer (automatic)",19.55,470.2,"No","Female",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6733","5666-CYCYZ",24,"Yes","Month-to-month","Yes","Electronic check",89.55,2259.35,"No","Female",0,"No","No","Yes","Fiber optic","No","No","No","Yes","No","Yes"
"6734","4011-ARPHK",27,"Yes","Month-to-month","No","Mailed check",50.35,1411.35,"No","Male",0,"No","No","No","DSL","Yes","No","No","No","No","No"
"6735","8182-PNAGI",12,"Yes","Month-to-month","No","Bank transfer (automatic)",50.25,593.75,"Yes","Male",0,"No","No","No","DSL","No","No","No","Yes","No","No"
"6736","6365-HITVU",71,"Yes","Two year","No","Credit card (automatic)",87.25,6328.7,"No","Female",0,"Yes","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"6737","7558-IMLMT",67,"Yes","Two year","Yes","Mailed check",20.8,1411.9,"No","Male",0,"Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6738","9488-FYQAU",63,"Yes","Two year","Yes","Bank transfer (automatic)",109.25,6841.4,"No","Female",0,"Yes","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"6739","3590-TCXTB",1,"Yes","Month-to-month","No","Mailed check",20.35,20.35,"No","Male",0,"No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6740","6994-KERXL",4,"Yes","Month-to-month","Yes","Electronic check",55.9,238.5,"No","Male",0,"No","No","No","DSL","No","No","No","No","No","Yes"
"6741","7957-RYHQD",40,"Yes","Month-to-month","Yes","Credit card (automatic)",79.2,3233.85,"Yes","Female",1,"No","No","No","Fiber optic","Yes","Yes","No","No","No","No"
"6742","2180-DXNEG",12,"Yes","Month-to-month","Yes","Electronic check",96,1062.1,"Yes","Female",0,"No","No","No","Fiber optic","No","No","Yes","No","Yes","Yes"
"6743","1960-UOTYM",52,"Yes","Two year","No","Electronic check",79.2,4016.3,"No","Male",0,"Yes","Yes","No","DSL","Yes","Yes","Yes","No","Yes","Yes"
"6744","2740-JFBOK",10,"Yes","Month-to-month","Yes","Electronic check",24,226.55,"No","Male",0,"No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"6745","6500-JVEGC",68,"Yes","One year","No","Bank transfer (automatic)",101.35,7110.75,"No","Male",0,"No","No","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No"
"6746","5515-AKOAJ",54,"Yes","Month-to-month","Yes","Electronic check",100.1,5440.9,"Yes","Female",0,"No","No","Yes","Fiber optic","No","No","No","Yes","Yes","Yes"
"6747","8976-OQHGT",4,"Yes","Month-to-month","No","Mailed check",56.5,235.1,"Yes","Female",0,"Yes","Yes","No","DSL","No","Yes","No","Yes","No","No"
